9.511507568009898250e+01,7.321078137187724622e+01,5.083461793727693134e+01,5.411012730559866668e+01,3.458293821901455800e+01,2.852256924277726569e+01,2.757327782864458143e+01,3.853964271658951901e+01,4.192756572661321002e+01,3.027360732648300257e+01,3.332501144998417431e+01,2.237847456666032997e+01,2.823162149006551047e+01,2.826000623959682656e+01,2.663755394402086196e+01
2.812545067085827668e+02,1.161141643541959780e+02,9.194921649908623351e+01,5.958338648191549680e+01,5.398125842698641463e+01,4.262507022068859897e+01,3.994754709821514638e+01,4.226682019238467092e+01,3.671907177515468135e+01,3.458235932893864373e+01,3.382309361467377329e+01,2.888834920749721391e+01,3.396400210175742274e+01,4.034373840738614092e+01,2.781126567674404626e+01
nan,1.180715617807910860e+02,8.345002455069419511e+01,6.215860972733175061e+01,5.319657822347240028e+01,4.060653624680079332e+01,3.793748506392359587e+01,4.505329491365527872e+01,4.011305787909526543e+01,3.905325690518506576e+01,3.344828914909813733e+01,3.683082646324870524e+01,4.811957506180577582e+01,2.868872287307565827e+01,2.723407203475591487e+01
nan,2.770595389658178647e+02,1.204255468004961358e+02,9.157036211285719673e+01,7.762966902655035994e+01,6.495458371417022647e+01,5.413877850912290768e+01,5.012568765798323511e+01,4.818464557298766238e+01,4.612534129265242910e+01,4.083592691493058169e+01,5.593828987372192074e+01,3.688187155277444162e+01,3.113127706757481050e+01,3.150065300319412387e+01
nan,nan,1.192611977852130138e+02,9.271392986193207264e+01,7.468513144112833402e+01,7.463630889802824697e+01,6.773151157147553647e+01,4.721650415291487946e+01,4.937279513915755302e+01,4.674564460336596028e+01,4.457561670535955756e+01,4.509673514560388696e+01,3.638416585433550665e+01,4.655511602827425577e+01,4.770115156610824414e+01
nan,nan,2.795392982070144399e+02,1.243005810221354750e+02,9.767224994121635007e+01,7.944992657562292493e+01,6.752765612837826836e+01,5.937005334207092488e+01,5.316379341526190672e+01,5.785977528383096313e+01,5.986396027528828512e+01,4.421902038405318791e+01,4.843604986734804640e+01,3.759779678516350288e+01,3.560509780471434027e+01
nan,nan,nan,1.132010665029548591e+02,1.145808520931223882e+02,8.120518675867502623e+01,7.325202903426389867e+01,5.818645892331356606e+01,5.371184675288572663e+01,5.464802188896530311e+01,4.978478680599574346e+01,4.825225530623305303e+01,4.407099127203021283e+01,4.695257989372610297e+01,3.765366967508069962e+01
nan,nan,nan,2.765407683492007322e+02,1.340116458463964761e+02,1.111960243067590000e+02,8.724149122977652837e+01,9.068130017186001623e+01,6.727496353946732199e+01,6.715275626038366852e+01,6.613687603390400227e+01,6.114700458559278218e+01,4.893784379982432142e+01,5.005954717671133380e+01,4.438483213349962853e+01
nan,nan,nan,nan,1.491300523868393952e+02,1.090583326813430318e+02,9.471554336097133842e+01,7.564303369353567064e+01,7.427732895358722942e+01,5.677562086394534902e+01,6.218485608810951248e+01,5.449901128951324125e+01,5.830694149422104999e+01,5.642778548247623149e+01,4.942338293833579144e+01
nan,nan,nan,nan,2.805016759248624112e+02,1.388602904034961227e+02,1.309370916124638313e+02,9.583690492499567881e+01,8.421768353938550433e+01,7.265923951807410219e+01,6.765736751761161827e+01,7.543430973470765366e+01,5.855359686562513843e+01,5.491937823209369895e+01,5.707492988179269844e+01
nan,nan,nan,nan,nan,1.424411084102597442e+02,1.202131819680857348e+02,1.035910471981564598e+02,8.716574016073063547e+01,8.131015841142271938e+01,6.963099105233041541e+01,6.779994856683991600e+01,6.133068898539923453e+01,5.812751219062050723e+01,5.040485767782072202e+01
nan,nan,nan,nan,nan,2.767066323690806371e+02,1.427377132545008465e+02,1.228056818955644758e+02,1.102743363447119123e+02,9.422099523048228775e+01,7.858248468905325979e+01,7.311361979181430115e+01,7.158325667760281874e+01,7.486366136300473784e+01,6.375807298934618927e+01
nan,nan,nan,nan,nan,nan,1.474073107719527229e+02,1.256344346234946414e+02,1.006386302975536893e+02,9.108117601820899267e+01,8.581512683464960389e+01,7.519491562503165483e+01,7.524625774296735869e+01,6.957700372789231835e+01,6.408390477414651798e+01
nan,nan,nan,nan,nan,nan,2.798142211237805554e+02,1.547670433679323025e+02,1.336898083472944734e+02,1.091866870276133881e+02,1.010122194707178807e+02,9.200934834265531492e+01,6.975010877369861362e+01,1.025914618472552036e+02,9.133121248527470470e+01
nan,nan,nan,nan,nan,nan,nan,1.389003995648240561e+02,1.336477399687950083e+02,1.120519825677847194e+02,9.892642411546455605e+01,9.686134167860974742e+01,7.537838768109847365e+01,8.105974747256655633e+01,9.026114276691130556e+01
nan,nan,nan,nan,nan,nan,nan,2.754162936482458690e+02,1.790410390590124337e+02,9.187050361030233603e+01,8.758332979778131744e+01,7.936753131254293692e+01,7.573832780454631575e+01,9.775368733671487576e+01,8.051049032552093365e+01
nan,nan,nan,nan,nan,nan,nan,nan,8.415652813015513800e+01,9.213474900911687371e+01,7.774586135947427579e+01,8.255307412294702374e+01,7.253189976459977117e+01,7.864444269952088007e+01,1.009116060642550821e+02
nan,nan,nan,nan,nan,nan,nan,nan,8.718182494927691550e+01,9.215502464800022153e+01,7.770899585346099059e+01,6.793750957762097187e+01,7.496256443842464989e+01,9.130406642071598355e+01,9.421225795588057395e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,9.210072410711431701e+01,8.326454602089545176e+01,7.847603987357790345e+01,8.863702574605341056e+01,8.955643000723489422e+01,9.841976411289346061e+01
