actual,predicted
0.0,-8.839494
0.0,-2.8327835
0.0,-6.6312943
0.0,-8.786631
0.0,-9.650578
0.0,-7.998066
0.0,-6.511149
0.0,-2.3019476
0.0,-4.686315
0.0,-7.2130713
0.0,-9.068388
0.0,-6.7959275
0.0,-4.9311366
0.0,-4.7931414
0.0,-5.713522
0.0,-5.9311566
0.0,19.975855
-0.0005672091010957562,-3.944573
0.008215114784621178,2.0540366
-0.054716776660649426,-1.0649327
0.22104783424132618,-1.7825085
-0.6003217401254756,12.472067
1.143746879257967,14.887192
-1.5370915784453794,3.8260067
1.4021232440058096,5.0930924
25.67482314691505,4.0167284
40.11236443445757,36.492867
18.976072094137376,38.122585
1.1972467422881965,20.818108
-3.899319274281537,7.490916
8.689745584005223,4.4732804
-14.570205835219188,22.916735
49.16639628928989,15.637584
208.17296988905977,64.88929
265.51563759074764,191.47345
271.7018400936787,187.77188
217.52633510484404,242.74277
86.85289341600107,138.0974
30.478179198013436,65.01026
16.43272043691755,65.38607
-9.771116630898785,13.659925
4.714030893650104,12.334484
-1.8218244163157449,13.622578
0.545766576166214,4.52738
-0.11895669576225824,1.4712981
0.01670935727605354,29.503027
-0.002849899102181825,1.9226321
0.027063478009681154,19.010437
-0.19886418075203502,14.759495
0.9051699699093161,2.6275754
-2.8484827187269595,4.1883645
6.539869322796819,28.810715
-11.22971173700144,3.141385
14.427672013207916,8.647742
66.88992685108563,25.554712
29.69106882600694,65.83233
0.8530571873505817,19.57258
37.51005934691854,25.455439
60.16937891575742,45.36041
83.94113248585633,56.61204
106.28341199638857,86.00395
77.60351695404165,85.53326
41.8853098771132,70.66834
12.491147211562586,38.30864
45.94818879534229,35.623703
74.31540529774966,55.826496
77.55473748951887,75.14914
63.638505965309925,69.176895
25.375709186593365,65.91059
4.001527383729607,29.79206
36.875469975272004,27.191708
29.37554377873425,54.145287
-4.252626539926072,24.675661
3.0525600496196392,19.536192
14.403488143979102,4.873673
-0.4166967127339474,26.35591
3.2001762335920323,8.354863
22.40983135431127,13.685465
28.62049942484612,28.208754
16.108324340837807,27.6013
109.95256793776036,29.574427
166.46736378769478,143.52342
183.79235826457185,116.29922
222.69176763898926,159.83997
260.55044128769885,219.67598
176.41594175972844,181.40678
190.107805197925,146.82776
233.35312090848305,204.08183
291.4656075746792,206.549
194.12138391139902,259.68503
150.97933761613973,145.78519
168.96101239379354,159.12637
206.54627360963772,167.4775
149.35245260646593,167.35448
130.96622877752856,134.494
326.4004972632767,134.96332
483.5264760806543,413.10873
484.11859282896387,414.13773
429.0598023757833,429.29187
563.6946664840469,369.39694
623.6122680072482,673.76013
513.7805292875742,558.4674
480.0970751790576,390.5675
748.221786721833,546.34204
1024.34984392844,888.4385
1168.5689339194464,1119.6738
1115.4716929208098,1121.3179
1070.7160062628077,1039.2858
1290.2391589721485,1143.8024
1415.8538326525093,1437.4443
1272.8914677928276,1369.8885
1172.537569123649,1194.6318
1009.5185129052284,1188.9548
1197.0790245124676,923.40607
1599.2318613984476,1620.0369
1432.5814168598145,1521.4974
1283.1366831052412,1270.0743
1462.2581356487863,1441.8123
1386.5329874296908,1389.0486
1385.20965224625,1447.0667
1108.2367063112688,1350.9604
672.282092801861,884.13025
907.0986154925098,633.09064
1200.7585729296425,1235.6918
1285.407986362999,1143.9055
1592.5116416763424,1471.7487
1189.7121855720943,1596.1261
531.1264327743816,783.1057
412.80612508146794,516.76263
311.2183543112931,399.60385
303.0830685891715,237.81462
477.19657515145025,360.48453
666.0981309195103,427.13055
1186.4598489582545,850.6298
1383.3175915525158,1414.0093
1003.3791628242823,1088.8163
813.3369046835649,780.9284
870.106213910327,862.6547
1039.3891884057832,911.72437
964.6103895492483,1144.4342
965.93842795351,970.1413
1048.418977775926,1040.9203
1236.9813864494147,1185.8528
1484.9289441324954,1320.1587
1600.8658467224486,1638.5245
1359.1160482746336,1368.4502
1558.7471574185902,1460.6255
1470.2750961746467,1670.5414
982.7011309569466,1271.7218
757.6344847345522,840.7706
898.4326796866012,849.6796
1033.5720361194012,993.716
924.4883336727008,1057.8242
949.4555170398153,838.7106
1203.1871858268107,1129.131
1046.8779176932685,1216.2493
1012.5425110496054,889.2819
1390.397230704267,1214.3976
1789.278445707353,1574.8665
1579.9839484742893,1878.1495
1265.6612309130833,1404.9204
1119.4267772397789,1218.2953
1020.7201777412121,1208.9705
898.45535829872,905.6835
867.8129607166211,995.13055
984.6247780244112,755.46356
1519.7882912408002,1344.1344
1373.936264773986,1565.1971
1335.3363716495983,1209.975
1381.7030657979299,1562.7047
1031.1134547668057,1272.7548
1034.8436337621483,925.15497
1203.000855658505,1341.6182
890.3918046093792,1010.21326
747.770843231029,839.028
840.4926072083178,773.44165
746.152040490103,877.96466
770.3216722111605,719.72125
692.8251536171471,847.0714
473.85935126181164,619.7511
493.4101060883142,328.3726
891.1474677620738,724.20984
783.1166053378596,930.0303
564.2990127216221,656.0494
465.18215262059783,455.93
541.5401822494212,525.5165
283.8233857894792,481.4257
361.9221640416523,233.47758
637.8436807312213,577.64825
744.1999918464733,686.11383
607.5463175683163,654.0972
647.1458584226802,607.2185
481.9621272895858,549.4923
582.1256309718865,460.11633
504.7431611504032,687.79846
353.4673125107367,430.3668
551.3057546384047,321.73117
804.6240247931977,790.9423
417.9438603277805,635.03906
71.59719379390683,243.52652
352.2895087074048,128.95401
760.4921562939417,639.10834
622.2893414434149,724.0094
479.94512298085294,449.70276
569.3769215191845,518.10223
511.2009839958398,511.4127
391.624099414271,473.5391
231.25161003001048,316.43256
168.30866470092263,173.11142
451.3327022068683,207.818
728.4686747346525,589.2801
596.6422417398085,714.2838
494.8284019885719,411.39972
639.66501956346,548.6986
568.4031769980137,651.97815
448.97147897665354,445.12213
492.7891926331247,456.62167
283.7359588470397,460.4839
102.03155465999298,182.21184
114.52826419649676,125.90671
285.280649690004,153.49603
593.9986247370698,331.08093
547.5098448966654,712.90344
210.4765065375086,301.63754
235.04735787941007,150.44695
477.0365776681245,344.9594
555.9074912566615,475.8995
496.6833059261441,549.6806
471.427274950104,404.65613
540.5405900159166,480.8311
560.9463327200441,525.53925
449.8253219804012,519.9244
374.46907421513555,357.8637
365.54808599302703,365.86407
344.4850750111556,338.1461
431.0971583812649,317.81503
407.61024425735656,461.2858
766.0051372357975,365.39825
851.1856548206174,1121.9275
731.1877215678549,669.71063
1019.3629417042752,854.77997
1205.1127199030109,1298.1835
858.4481743493325,878.1146
934.6710022219426,877.8171
1012.7129179662871,941.98987
955.8295515020221,1087.5223
948.1896283701878,868.11884
1089.1798063980439,1060.8035
987.0095664960403,1081.2078
845.910988143494,880.2514
864.699295596358,888.7187
893.4529095166235,873.77924
815.5712578214261,911.2901
659.2930291033219,717.28485
690.8689551650291,620.0267
803.4131826682927,764.7412
834.8533191375316,797.7051
1048.3108853815784,877.8261
1149.3875239323042,1183.7719
872.8594201555387,1032.0737
679.9288374571985,692.93134
896.2240302839924,745.73
933.7130748503969,1010.18396
780.7249080130923,854.2037
701.9812826668389,708.2778
821.0446289487196,740.0012
892.9138603233855,889.1417
851.4404310223473,898.7851
834.6384018148809,766.1231
