actual,predicted
0.0,29.185495
0.0,28.156755
0.0,28.853737
0.0,28.075594
0.0,30.252193
0.0,28.438944
0.0,30.048418
0.0,26.828844
0.0,31.670004
0.0,20.35174
0.0,25.627045
-1.1469774848354062,25.090887
-2.4404572226407506,25.415903
-2.1931148918018066,24.73016
-0.8810079877751046,25.678864
0.32540400810491904,27.636204
1.4261210958383803,30.874882
2.4211432754251048,31.62081
1.9679506025608582,31.93696
-6.4525428362669786,29.814426
-12.799201958036361,17.539091
-15.487397484261237,16.66468
-13.25153493771185,14.905372
-0.6400400674459101,20.7493
12.10350507959511,38.716858
26.58009770187453,48.109623
39.553571283704095,66.34289
51.023925825083815,74.270515
60.991161326013625,85.69554
69.45527778649364,90.468895
76.41627520652375,96.054115
81.87415358610401,101.399216
85.82891292523442,105.290924
88.28055322391492,108.07285
89.22907448214562,112.938736
88.67447669992642,113.225044
86.61675987725737,113.81664
83.05592401413841,111.24298
77.99196911056966,105.41591
71.42489516655098,99.20126
61.49385029118668,88.98316
55.25193946143157,77.82996
48.26236142434715,72.885666
36.951668053563196,65.0859
24.737206758636095,50.368256
9.669082207622319,42.535645
-5.317545175893958,24.55685
-18.39611725182405,15.941978
-16.86666207716876,4.9127684
-10.078389285689278,16.772062
0.31671074359685814,23.639862
10.862117998611861,39.240154
16.473440285384854,47.308628
22.734210746973556,49.50196
28.927951903136602,56.07184
35.63695012312877,62.385124
39.4809312998462,66.11476
43.86429036150599,67.65019
48.618559684531846,73.02389
52.2857424641544,77.234245
54.166993844969745,80.63038
55.92879002063357,80.82166
56.58358954305356,83.45401
54.885153353085826,81.17852
53.01598994704329,77.99178
49.66870817499499,76.7775
43.45858698643648,73.160614
32.483658907258125,64.94018
25.781466225003907,53.193512
20.09467824851554,49.446896
16.26552403138878,42.993515
14.233064428120175,43.019485
18.376943411964067,40.85375
18.95433338685961,49.478863
26.01644853275157,43.39944
36.62029234109024,59.65389
55.621590024800355,66.06906
66.11703532469522,91.745865
79.63286837954128,92.93368
92.50914330936328,112.09554
111.49820642555159,119.39312
120.45350262722262,144.44273
123.21088915405227,143.78221
133.53444539227323,145.70859
141.00889494865723,163.0441
156.39429061363052,164.09294
162.46127299640196,188.50563
185.53566529473372,182.2554
204.1012398546668,224.45248
216.72672234216466,229.85815
219.14630591992648,243.45827
222.04285242037068,235.47832
241.0828194023427,241.8574
263.51219930902215,269.54623
288.6984167940807,290.85587
311.62370131580644,317.69702
363.649295339637,341.4221
419.94478171123575,420.4889
492.3880187427943,473.0381
562.6475942546676,544.6668
606.584892778813,658.9497
674.0491061521881,650.06805
748.5332315825053,743.31415
819.9611555821507,824.9647
893.6044043894904,882.3893
959.5155327853404,960.75934
1037.6996630030974,1018.7199
1123.7264920780253,1101.2755
1183.5399528907399,1201.5999
1206.7589737681399,1238.9307
1234.2894134781327,1219.9971
1246.0106249166954,1242.5881
1271.0288522561304,1248.8407
1324.151975492219,1280.6917
1350.0954602357644,1363.5322
1383.3872802626622,1375.4751
1370.0756169112815,1400.2115
1336.5629913101,1356.213
1282.6703239392218,1300.1699
1213.10522070399,1232.0048
1145.5382347618156,1150.8251
1094.43008039753,1081.3073
1056.103129567795,1043.332
1011.6169643477635,1025.855
985.4443140012094,983.013
941.219137597909,972.28076
912.262400392818,920.93774
857.7733447897208,898.82465
813.3187556818074,823.25836
790.3566798803571,785.28235
765.524724361149,775.33844
765.4769635006302,750.5401
774.979241214853,770.42426
800.5211183211636,792.3009
863.6904426903745,835.9105
922.4544115084931,937.4047
948.9158331298809,994.4052
971.1509864587804,989.96674
1020.1137608150684,1000.77094
1069.4406222243842,1070.7264
1133.4533195501035,1121.8981
1195.9595703203595,1193.479
1219.228405434056,1258.0431
1216.6276373254923,1242.687
1182.8106887315791,1209.7203
1153.7602594751334,1154.5745
1151.0462225002116,1125.2361
1143.5599930746976,1147.8154
1175.0209831433283,1140.915
1211.812019577609,1199.624
1232.6014411752765,1254.0281
1224.824618538167,1263.8142
1194.6583188097286,1227.5415
1169.7030658340796,1173.7172
1163.4456797630103,1150.9624
1125.6887568994869,1165.1837
1136.9383268426468,1102.674
1127.8388789557864,1142.1482
1140.931039657893,1135.8849
1173.0785215845658,1164.1339
1199.3871954073804,1220.2406
1234.0915874756574,1241.3241
1265.0167058860077,1278.301
1272.1430931429536,1304.7231
1252.6007204043724,1289.0385
1248.106313717023,1236.7598
1226.6436069842127,1241.4786
1181.8179126900952,1217.6786
1126.329396897862,1146.5828
1100.8701591242357,1077.9547
1055.487533705007,1083.1646
1002.076642126635,1024.8641
972.0781106783847,963.9501
960.1300140732894,956.81055
930.551220222542,959.81433
882.5279104741412,917.16815
841.4349224584869,855.1723
790.2698717393881,820.30597
738.316881288719,757.89557
683.1236756099381,705.26074
623.5548684917068,645.41766
614.9691691107795,587.8604
588.4179356734347,618.8264
555.7886428433872,577.4453
566.5041962646457,544.33966
564.6764613719648,593.62836
562.69970980285,575.9303
545.1706603009476,575.84924
535.4286308772107,549.52014
527.6993857510632,548.1914
519.8111894982472,537.4974
522.4871306651887,530.10333
521.7168784674142,542.3975
539.9779551872858,537.0257
529.5641629187272,570.5879
515.7813217206295,538.78284
500.4299136947217,522.15045
505.1657882534873,508.39734
500.11165766795864,526.4108
489.6719881316922,509.0464
483.127682030041,493.47943
475.00853986643864,493.5855
455.49332051974056,485.1606
468.464642593304,457.17935
486.3408836042371,497.77756
498.8831300898874,515.198
498.1997286595639,523.3543
480.8997881568879,515.26953
464.467198961151,484.51627
476.09657790962024,467.80725
458.7366615238341,499.76193
451.68163252156074,459.00607
449.33922681727506,465.3005
440.99349071572516,464.2819
411.41774763851805,451.8323
388.01352478643173,409.94012
393.7069658659184,393.76224
396.67914391316583,418.65958
404.5214143096472,410.90213
412.3871714314305,423.19852
422.7645226516019,432.0545
421.4197063148916,443.55112
406.9722902547222,436.53592
379.9363396922581,415.55618
349.07952890180906,377.6556
370.04459524549844,344.90823
357.2916015299108,405.2915
360.11842527551573,356.97443
387.2568879669468,386.66357
422.7312848545702,426.9475
451.3373946804766,464.3797
493.12834049674063,492.2394
531.1511685850257,547.183
546.3548411786234,577.1335
575.2680756635514,572.17206
608.5506649419548,613.21094
662.344315859692,645.2422
712.2896854356223,715.29126
744.0588640687605,763.94
781.6686523899698,782.87427
817.8210890106031,821.2343
853.4716213573935,857.8065
877.7724256229167,893.8194
892.429958493315,904.68256
902.8111998546182,910.6993
931.1624325102339,916.21594
957.1121019686435,956.5289
959.7046841674687,982.9758
954.3324458391371,965.49225
947.4725478664825,949.6742
935.3324478292415,941.1914
914.0738314441517,925.7724
887.2004952201903,897.314
885.8876728389736,865.42084
853.0280907694665,882.4165
850.0801616551056,829.1557
842.3467595316682,848.68866
