actual,predicted
0.0,1.9938469
0.0,-6.394279
0.0,-4.491091
0.0,-6.3200355
0.0,-8.205306
0.0,-5.412698
0.0,-5.3762197
0.0,-4.945028
0.0,-9.29203
0.0,-9.977388
0.0,-10.018373
0.0,-7.4169517
0.0,-0.98683834
0.0,-1.0523915
0.0,-0.89349747
0.0,0.7998347
0.0,6.055355
-8.793291942900636e-18,11.98647
1.4105214341034389e-16,-0.62720776
-1.0392969162299197e-15,-1.454401
4.556474709145014e-15,4.7848463
-1.2611967695902991e-14,7.131779
2.142113779500706e-14,13.841701
-2.6030367050600726e-14,9.642863
1.933186120283302e-16,6.3145638
26.439301509410146,8.788096
39.985328382772416,21.812153
19.093120289267887,37.295044
2.410676992816826e-14,27.801525
-7.846810261642417e-14,10.532605
1.5709874583011664e-13,3.3925653
-2.8645044363012764e-13,14.4946575
30.94680589563112,19.666708
224.06951755234311,31.057941
259.12748293546287,164.69235
264.7577977743345,230.97638
235.9974936919147,285.6075
62.96680130965625,250.74223
52.789966287164056,109.47264
-6.569394145797387e-14,80.756485
4.349052178668255e-14,33.828556
-3.844996097672875e-14,19.05806
1.552974061227371e-14,15.162635
-5.6191421619469715e-15,0.22734404
1.3280233572242328e-15,-4.279411
-1.8768049666033114e-16,12.037646
-1.4386908866935856e-17,17.401957
4.611303222285059e-16,13.171363
-3.714176953905701e-15,20.842587
1.8225433263837777e-14,10.745788
-5.910346975377581e-14,5.45851
1.2907474344916857e-13,14.512145
-2.071122656426171e-13,12.550592
1.8211548380566288e-13,9.876537
80.25654187437344,15.204906
22.253791153245242,58.817837
1.7844747068733433e-13,50.245712
45.38118791649036,21.272814
48.53556016215334,40.430008
96.557828432753,50.57155
94.0082096027592,72.89912
89.35362492204875,83.83813
30.317502214533363,85.42578
24.3423953077871,53.986427
33.56673239544043,35.324154
86.59389459960578,42.09609
67.23483191281055,71.0118
69.69899372436798,69.15872
24.794147830503658,69.652565
1.0065275947751123e-13,49.354576
42.88290734087419,25.047647
23.783572877798193,42.825974
-1.8478598592938887e-14,36.856983
2.150204884151099e-14,20.202612
16.109269872005818,7.766068
-7.266771787243699e-14,18.94766
8.685556899593631e-14,22.59922
28.72740805564983,9.616792
18.194200281799723,26.71448
32.92835622323374,32.32652
84.73073743220944,33.285892
199.3617703050007,66.43864
147.3407445310363,142.50609
258.12841166110195,143.78539
227.98048679049825,237.00589
207.47765495341184,234.779
158.01973293927733,204.4722
268.5823397359989,178.0182
251.56260084566645,230.56516
239.3105194618606,241.41576
101.89887856432136,227.94196
218.2375306482958,139.35085
162.18051706182825,198.59032
182.41554805383095,173.78096
116.82746641705768,175.22089
315.0984752059999,136.53914
522.6344246697147,268.82547
419.8013362119649,451.16653
513.1871513788193,421.6516
467.8896402996641,462.58447
719.0575708857149,481.50113
432.82262030641806,645.50684
535.7715386479852,496.9936
721.7418708535151,580.75775
1023.8930113183008,697.2019
1191.54929107992,942.3995
1073.9809381965908,1124.6014
1128.4494439724497,1047.5394
1219.7237768232715,1109.9264
1489.0263086899402,1217.7822
1216.83725970418,1460.4452
1187.448258799811,1254.8015
1051.0616256031687,1197.8042
1104.9149356945622,1065.469
1713.63274796409,1079.124
1332.43057548139,1605.962
1346.494841047461,1362.0403
1433.3134150095204,1348.2397
1400.5199156735202,1416.652
1368.4726687110708,1397.749
1127.7685120256997,1358.1627
668.2866434718475,1155.7863
874.2586039761376,728.56793
1271.9871748819194,865.17474
1203.9424677802508,1178.1244
1641.2708094314216,1184.5437
1203.6056865723187,1524.4922
456.2645950733274,1277.6815
518.7980004969911,603.6972
210.02412479006313,520.1916
376.2069674639282,260.06107
435.75448653773776,350.99472
686.7256740398485,378.7396
