actual,predicted
0.0,-17.61243
0.0,-18.733072
0.0,-19.261011
0.0,-21.249187
0.0,-18.013056
0.0,-16.946106
0.0,-19.3904
0.0,-23.373398
0.0,-19.261703
0.0,-13.710942
0.0,-12.228009
0.0,-7.115929
-0.7624731615030801,-8.488016
-0.20003052961331877,-15.760563
1.7752519647650031,-13.2159395
2.1234922875024647,-9.01637
0.06760426155462612,-1.4785398
-2.191666725247691,-11.258207
-3.4083100313714425,-15.433558
-3.958551625833156,-11.874021
-6.523749838752403,-11.707266
3.5332282067041327,-8.943856
14.900481018873247,9.385236
20.657334612565315,14.658811
21.377414428427,15.128074
5.6458251756254505,10.355038
-8.944053608726614,-7.4957957
-17.03580950511569,-17.493696
-10.932302167745581,-18.435959
10.436546602668676,-6.10475
43.767214797326666,22.767756
83.29620652876214,63.39302
122.37384275125606,99.88515
154.6982163722436,135.2468
175.20931175471276,169.38347
180.64328861059752,174.67891
169.74693028516148,170.37984
143.1522564323742,144.6574
102.91130008127914,96.549095
57.48129869696065,52.87244
16.598102201889173,2.2827642
-16.001236876782272,-22.887667
-26.885261948497742,-38.913895
-23.794234392281084,-32.062176
-12.1049845699729,-21.2979
3.533120322203222,2.733069
4.860044872597567,8.726108
6.959644222553688,1.7831944
3.5988790134893676,4.322697
0.6132165372474083,-6.685275
2.4119378279997523,-6.286034
-0.15879745468545042,4.333076
2.7395127591361366,-4.6092234
12.183471312892971,3.7295792
23.36679316328852,16.26297
36.18771769387066,36.429123
45.71943656782161,38.674835
50.46359057678878,42.23271
57.36504610703134,46.67584
63.06967957218245,52.581417
65.22065981149059,63.018135
64.89056496057962,60.181797
64.85962548374263,57.264088
62.942924519264004,52.629578
59.07148378825671,49.145733
56.31524475324387,45.031826
50.35884864044802,49.348328
38.414030353873144,38.704033
33.76648266428328,25.744278
37.82790214213959,23.579937
29.788010078399832,32.14348
25.087670652016634,20.86676
12.771076937824084,15.433213
0.2515310939959631,-1.8418005
-14.480207027370822,-18.498787
-9.519661388447123,-19.95349
4.161282452160285,-5.128859
26.89247515361019,14.22788
39.67286950495761,45.19401
69.11374098988728,40.48394
100.93261187608107,83.1043
141.0091703590411,116.94635
168.94059503925905,167.74472
194.3356056472724,173.99307
231.65219855795516,205.6103
246.1817142264906,247.8086
246.3851150949582,236.52483
220.38873594051196,224.7102
211.71437397699367,181.39557
181.6410338042406,192.07474
155.4721317005709,144.62183
152.14399148806763,118.50789
182.1498752433283,147.47186
235.6991153023017,198.15176
276.0315903145582,275.3216
316.87370191898134,284.70862
345.8395158928008,337.07126
408.5007121518838,358.88782
458.88544931346917,458.2361
510.3862706098149,462.24957
548.8847115270579,566.01746
591.3463496732675,582.12256
706.5513663334809,605.34717
819.768290411683,829.14294
913.9003913189767,932.9466
1016.9672517100327,998.647
1110.1226126547986,1109.2754
1196.1872844237162,1181.302
1242.9234511410775,1259.3845
1230.1286624729405,1271.0082
1226.883855076054,1201.7987
1256.5689030841093,1205.3198
1284.1141198325427,1286.6783
1338.023671750755,1317.5859
1405.2786809943998,1393.3252
1382.1832677066875,1494.8645
1343.2600738194462,1370.9891
1273.1052703221867,1286.617
1230.307638303698,1207.5211
1220.4216823495085,1206.7504
1213.232920997379,1239.3837
1215.346747811173,1228.847
1207.0216401435957,1217.9473
1171.9551651409654,1200.1682
1074.2896814771007,1150.3014
976.8451267224934,986.5958
857.6678065429902,893.9104
734.4086286151177,759.8666
647.7688843592751,614.8664
600.0053050963737,580.2689
564.8297344560257,561.26013
594.5258516485268,539.97327
671.2997358616681,635.8072
775.1491331775546,759.1428
919.4945019002065,893.64044
1032.8359291556199,1075.6589
1056.0292752513,1130.6525
1035.513945430674,1045.2155
971.4273814522387,979.71826
988.7201984837592,899.8697
1066.3413845771754,1029.4843
1136.5831461326723,1169.4677
1273.2900835166536,1224.0134
1378.0993321739247,1414.8597
1434.2811387147972,1493.3833
1443.4083887268257,1489.9979
1386.8385450860678,1431.2073
1301.9284895708902,1322.1132
1172.118464477802,1223.231
1055.2582405727212,1051.8038
924.90871630188,948.4747
863.291164200367,829.0187
858.7720192913795,843.6565
941.0316738486913,895.395
1081.4840759561205,1063.1425
1248.0322618425348,1266.9329
1329.6475755148172,1436.1127
1408.5843926967977,1395.5916
1393.004063527104,1452.5908
1316.7863350430787,1376.7
1245.15555507057,1240.543
1195.995440376673,1163.0455
1141.4214516458503,1163.5358
1098.1450152932061,1110.4009
1088.9048487400794,1076.6957
1108.3963103329015,1101.7579
1173.2435596168468,1154.2496
1196.696656601061,1275.5857
1253.8073634227328,1243.6222
1297.7841851410885,1306.1956
1279.094150819404,1352.1873
1177.4494215310406,1258.4517
1047.9880023694286,1068.3367
942.0688203546903,929.62775
819.0818714225543,856.4928
732.8751838575104,724.19934
708.0796877396857,677.1708
718.5673734802333,723.19196
725.0087621428403,751.0022
681.6540857871522,746.74976
656.9723433999945,631.19165
618.1806874815014,625.56714
582.004924258325,594.6707
559.9954907425399,559.3189
524.9050089639726,540.7094
526.0840529528426,491.7805
540.6479968214754,531.52734
521.8335660140239,550.76447
502.15456166017236,490.99414
534.7457654172198,488.84943
574.5373812860071,573.56104
585.6335011021944,615.8767
621.1341242829812,590.4153
599.5792275284783,649.1237
549.8200110881049,563.88745
485.97044857644676,498.7771
446.1938669596413,411.34714
422.17790827541376,420.99243
456.82383418922774,417.57043
504.99799917369126,498.0746
530.0687167078986,531.11694
517.313069852199,532.84924
509.48347017041806,500.66467
476.0214641041833,490.32007
458.56450782693935,434.31958
436.66224391430904,442.33353
412.9675319095426,414.42932
400.98791371603016,388.52966
427.59722756143145,381.2856
452.7806752922426,442.97522
496.51371169508656,472.47903
537.6227375762224,544.7142
572.0883683188051,566.9926
562.4602119776828,587.58527
519.6162305506474,540.0451
477.545231905306,468.6513
412.0923234855991,432.68408
337.2470251995136,353.29968
284.10262982042053,267.49097
261.84529377623664,223.21841
270.3242615892004,244.85559
307.69753826362523,278.43167
335.58828543090067,357.5847
369.4641625703634,355.17133
425.8481406700788,377.04074
472.12238603959264,460.38654
524.828294885533,499.7283
505.87459342911376,567.5669
503.5613700445693,467.08493
477.6673771211096,490.1118
451.84924541551686,444.02536
427.2692142769083,427.48767
411.9997974550205,407.24435
405.4543491137162,392.6334
391.2577385104027,399.5597
450.1448559639949,368.52756
555.6222056226078,516.9309
655.5392927112423,661.1394
749.7266584204569,747.36957
842.4010765080371,838.9748
937.2549496758927,902.3739
989.684084889657,1014.118
1012.7482015539805,1029.4056
1019.3318352666598,1011.453
1014.1747936771096,1005.3574
1008.0445117624758,1002.11584
1003.3551269741884,997.61475
979.5372659588699,993.3766
922.6998372652496,959.03674
879.1185572411216,864.4549
850.2366663764448,839.0488
808.0820869908074,835.6052
816.6069378202179,781.2581
776.6081950773812,840.48444
799.6039471651779,745.3702
832.1691357989324,829.4651
866.539452593388,879.1875
891.100672632247,905.9694
921.3421070235389,917.42566
929.22783298346,953.82697
899.5088059118723,930.44214
872.8583476779047,855.49866
847.3440457408657,842.4372
803.9867513682539,830.6906
778.9465408135758,763.3824
789.7593735378184,757.206
842.6626288111626,812.63446
885.3345681364797,915.2685
930.2733804087907,936.1111
950.9497170689609,969.7381
943.8792380975289,964.2216
910.3340384383669,930.1136
924.4070323388362,872.7404
957.3425184463601,942.6535
1012.1702998197866,1003.7192
1082.6149686879362,1079.0752
1179.5741455502166,1153.8827
1273.2551289231242,1276.5778
1342.551889984884,1369.9758
1362.3947821505997,1404.0912
1359.6739112394976,1364.8804
1328.205654507436,1342.1707
1227.2949242370617,1292.4895
1096.4396404619126,1127.0499
1004.1512630306196,963.9677
929.2542733751194,932.10596
894.2812582164057,886.5478
932.8827288694298,889.3836
1011.163900840613,1000.63434
1086.8760871417633,1113.511
1160.075111575109,1174.8832
1213.3361222263961,1225.0126
1224.185474501955,1248.9
1193.056207451656,1223.3372
1206.6005550168522,1155.1713
1238.736575669062,1214.9575
1257.5111924747587,1282.7256
1287.5410924224168,1290.2697
1322.8085654117294,1320.327
1369.0526083881616,1364.0017
1410.6016677903947,1430.4479
1449.988218547165,1456.6063
1463.7808422883165,1486.66
1469.6946661676668,1479.7554
1454.7005338363647,1474.35
1433.002849983881,1435.1891
1426.4418998695717,1409.3184
1470.5003475413428,1437.3517
1502.0735716620732,1541.3875
1474.5780622857967,1546.3629
1488.2912419865368,1447.3263
1526.3275285073973,1501.1431
1559.3387107395627,1593.6843
1592.1697013618707,1613.2095
1625.4993712594658,1627.3805
1709.7044489185726,1664.5387
1828.9358454283915,1807.9015
2007.709532801172,1967.4895
2176.2394254759756,2195.6116
2323.4030600555525,2343.9304
2408.331812552884,2456.4353
2451.905383540401,2466.1584
2454.405922676659,2452.647
2402.3586811994383,2429.4036
2317.6842490093204,2341.4229
2203.154701581146,2229.06
2056.552954465443,2084.7078
