actual,predicted
0.0,6.880939
0.0,2.689612
0.0,1.6018152
0.0,3.3023357
0.0,-0.2949357
0.0,-0.5548954
0.0,3.1529903
0.0,6.5533876
0.0,0.24214983
0.0,-7.099378
0.0,-2.5950909
0.0,2.0729184
0.0,-0.101172924
0.0,9.123373
0.0,4.4229627
0.0,0.94982386
0.0,13.570153
0.0,9.995949
0.0,13.5213375
0.0,2.3988605
0.0,10.966694
0.0,14.627802
-8.813841469918793e-16,14.988828
8.653818299337106e-15,13.5414
-2.6217796248590487e-14,11.619007
26.43930150941004,12.638032
39.98532838277237,28.531515
19.093120289267908,36.767506
3.951726173891219e-15,30.260681
-3.0937687443116558e-15,16.505135
4.4900167408519e-15,13.172543
2.83773734005999e-14,20.934319
30.946805895630636,20.100044
224.06951755234263,33.25864
259.1274829354627,183.3513
264.75779777433365,222.63107
235.9974936919149,245.92058
62.96680130965607,213.31844
52.789966287164084,91.43328
1.9782006799622313e-14,97.239624
-6.3750837948005006e-15,35.536156
7.472297034337078e-16,30.704212
0.0,23.789154
0.0,19.331324
0.0,17.409575
0.0,26.587234
0.0,21.854317
0.0,22.406637
0.0,19.513607
0.0,15.79864
0.0,13.383042
-2.6754429830641746e-15,18.947876
2.957301492817211e-14,16.054201
-1.1509281191687455e-13,14.116359
80.25654187437334,17.826712
22.253791153245444,62.909603
-5.518067032994775e-14,40.19601
45.38118791649043,26.856314
48.5355601621531,50.980637
96.55782843275287,47.335407
94.00820960275898,77.49106
89.35362492204877,77.976
30.31750221453329,78.51137
24.34239530778717,48.941517
33.566732395440184,42.170868
86.59389459960572,46.95475
67.23483191281042,73.41474
69.69899372436784,67.97028
24.794147830503835,71.35438
-5.385370617500012e-14,47.590755
42.88290734087415,31.11255
23.783572877798214,54.781113
1.1494446898862314e-14,36.803448
-2.7455646852699372e-14,31.45802
16.109269872005793,16.535282
1.7906636698868533e-14,26.134693
-4.06483765182971e-14,21.904634
28.727408055649867,24.074541
18.19420028179958,31.167269
32.92835622323393,26.994072
84.73073743220871,35.670162
199.36177030500082,68.151924
147.3407445310357,142.64523
258.12841166110167,124.49902
227.98048679049776,221.50679
207.47765495341187,204.81981
158.01973293927665,182.6608
268.5823397359987,161.3337
251.56260084566566,234.327
239.31051946186093,221.93272
101.89887856432075,216.04292
218.23753064829575,128.22043
162.1805170618278,208.16356
182.41554805383092,159.13481
116.82746641705774,173.54547
315.0984752059983,131.25862
522.6344246697145,278.6712
419.8013362119634,460.7696
513.1871513788194,390.21033
467.8896402996621,479.77402
719.0575708857144,463.1851
432.8226203064175,633.0087
535.7715386479841,450.23828
721.7418708535138,543.08264
1023.8930113182984,673.0108
1191.549291079919,931.07135
1073.9809381965886,1121.6089
1128.4494439724483,1012.82635
1219.7237768232683,1083.0171
1489.0263086899386,1194.9612
1216.8372597041787,1457.2938
1187.4482587998086,1220.8849
1051.061625603169,1170.6584
1104.9149356945575,1041.0079
1713.6327479640881,1069.9458
1332.4305754813886,1621.1862
1346.4948410474583,1322.1001
1433.3134150095184,1325.5106
1400.5199156735184,1411.4447
1368.4726687110683,1385.8097
1127.768512025699,1352.4836
668.2866434718472,1141.3938
874.2586039761343,702.14703
1271.9871748819187,870.30597
1203.9424677802479,1199.1909
1641.2708094314185,1158.9308
1203.6056865723199,1529.9039
456.2645950733254,1213.3003
518.7980004969917,550.8768
210.02412479006273,552.7276
376.20696746392747,275.32446
435.7544865377373,372.38147
686.7256740398466,422.58267
1174.856758528288,610.1803
1387.7724260387886,1063.6102
1015.9235463538694,1272.3705
771.4280729072169,954.8576
947.2144087412089,745.90424
928.5335789877028,952.4876
1102.4535673739688,952.3919
814.0479634722108,1096.7473
1194.3087109960786,857.8475
