actual,predicted
0.0,3.0755854
0.0,0.0138015235
0.0,-0.38610604
0.0,-0.8087693
0.0,-0.2868697
0.0,1.5860981
0.0,-1.4859191
0.0,-6.2009234
0.0,-11.898058
0.0,-13.06358
0.0,-6.8577414
0.0,-8.87613
-0.2098410510344543,-9.503999
0.6094461168327805,-6.1595864
0.2466792245490743,3.915795
-1.4672641349594464,1.868457
-0.9402523372714927,16.709066
1.8057174553030897,10.28981
2.5675404282285927,4.8654747
-0.04341541033045096,2.654134
-3.837154773091334,1.669715
0.31914741715403416,6.7793756
-3.5705064773859485,15.843812
-1.3571374545619377,2.351443
12.857317707645272,10.501075
24.13243662976693,28.25293
36.139077415301834,41.687267
25.643604268399883,49.653908
-0.20278416871380234,18.610312
-23.06984859744143,-14.521021
-19.068697616965657,-20.206709
24.72468239650089,17.711529
100.59296085773363,81.601006
182.60856245788895,167.96771
238.76656910870526,249.79565
246.52928505245194,263.49524
204.3482939672346,227.82686
132.28460298328457,154.75743
56.05948672374266,76.24736
0.04394877876133281,26.180143
-20.93428318034727,-7.9436855
-12.855483963205456,-4.3863935
6.77722879732631,8.31047
6.587956091417817,15.566166
-0.4304328711332717,-14.845928
4.224559662951588,-12.682657
-0.8807786395823171,2.090628
-0.17985666330721226,7.873668
-1.4488877243885379,15.73313
-7.436317465542713,7.586058
-2.3441136252334647,2.704762
5.621812525813042,20.430632
15.255331545061004,19.958687
21.012813616806728,25.631315
19.100161966189283,20.877262
22.376329401642952,26.421703
32.078749494183874,29.267645
48.977966936573836,41.667473
68.55992078386576,66.409225
75.90119067727517,83.575226
73.58857605443583,82.97119
67.60921458810013,69.512215
59.90661176159533,66.26273
49.83852102083493,56.186676
44.63192982509428,48.27726
49.8945874840602,47.96258
60.29906949957991,62.919262
57.24989977953723,70.90583
47.41971137195319,54.461147
35.33324272823123,35.055534
10.388988248662498,23.759829
8.28304701820695,6.1218843
8.490200347233895,23.861757
13.004325891936828,18.143482
9.004219067742492,10.506999
9.194699671098535,5.531987
-0.5203445371196898,7.331571
2.0995410482547046,-3.5584366
15.645319323941793,17.345957
64.82960281596759,32.971165
106.6046271145255,114.804504
149.49209951618818,137.11559
184.32374084323223,188.36137
215.888325729044,195.68857
229.75715215092384,241.55501
215.25747622474034,232.34703
219.72442428682297,197.46204
223.1400280549555,223.6141
239.43874323109327,230.89471
210.08256170665513,260.96426
185.8753869922532,173.50717
163.8979889696704,151.65808
152.78443114355656,145.33563
162.4537848022952,151.6434
198.79642792520974,180.99446
308.8684471217427,220.67404
423.1348485151721,425.41663
506.066150201235,522.479
504.7601351852588,555.8816
508.28501052586756,447.69052
515.3146925088275,509.5346
554.694983057529,556.01013
651.4306423275431,641.9263
742.2147054880281,790.0751
887.3101587107573,828.9959
1062.3943041016375,1057.3427
1188.6936063109815,1260.3381
1269.3819466569594,1293.5305
1280.0034337644017,1306.5543
1225.924700549885,1277.7639
1215.5017876167847,1194.9812
1218.1532618251626,1247.5557
1215.0991795357625,1256.5149
1240.8965891659468,1215.384
1297.8924705177544,1268.345
1389.4355536843798,1394.9843
1530.7055751206965,1500.3926
1525.8150652391387,1672.8392
1369.6052425593261,1477.3323
1137.7739820964805,1173.0581
969.5415249121351,937.3524
961.2503943162963,892.76935
1039.9552154684748,1059.919
1168.0173329674385,1191.9594
1275.7367866953134,1317.7441
1309.5311252236395,1346.0732
1164.2130362372766,1290.4425
799.3316054059695,985.771
412.9728267080793,468.95834
228.57454216877866,178.37001
264.44802190967744,184.07805
534.1052914432491,433.06213
831.0501038085696,885.7917
1027.6619916285322,1084.5992
1149.9074633373727,1103.1188
1131.3157494260706,1154.5089
992.1715110390215,1051.4425
933.4640649690813,877.63477
885.8566362572574,984.442
886.689855517501,929.7643
980.8423172199439,951.2269
1113.6657389906297,1082.1154
1309.5220335237525,1247.7756
1424.8750418510906,1504.9607
1502.0732299677331,1522.6904
1558.0276640148159,1548.9174
1485.0184109583813,1597.6488
1277.4659981838322,1406.6693
1042.5917090453813,1083.6022
952.418103045339,853.9326
903.5162454309781,964.9839
922.5521973842406,929.46533
916.2450691268969,982.15173
966.3625069178175,899.9873
1037.2890316523376,1008.9279
1138.4839677179746,1128.7294
1246.3521929877163,1271.0668
1408.316756697985,1357.143
1514.1360928920703,1588.627
1547.017467332621,1615.9281
1396.2515394151178,1546.4907
1152.0260434791417,1192.9188
955.1054069936893,916.8817
888.451155745813,850.98663
944.3173912746781,947.18274
1094.8770898519854,1079.7036
1307.5941208137117,1262.5571
1372.7144140136263,1514.0579
1379.9533621102105,1375.9596
1326.1924381914591,1338.7168
1206.749948323836,1290.481
1057.7928080201837,1124.329
955.4495980563504,965.8016
939.4350881818182,929.0847
889.341033982081,981.374
826.4855124250911,837.54626
744.6139134808884,758.4657
646.050699220462,679.7465
628.4644140450434,569.2733
626.3810604271434,660.0487
674.1788266879759,628.4612
717.5614179916302,732.23486
671.4579345319796,761.2035
601.3131979791333,622.426
540.6150254486083,519.7989
451.6027817699969,501.74374
388.37769404256437,400.8645
420.5639847180445,364.20456
554.0297282768839,475.68365
672.7099085027464,730.8606
676.6411445630389,773.59796
584.943219018126,634.88947
550.2487013420381,452.4324
534.4536691575561,561.9731
529.1839673669504,575.53546
504.9107570218388,580.1646
509.67294579501663,468.95172
494.1565148602821,517.62897
443.9705582010323,487.0149
381.09693403535414,406.1095
421.35387492604684,303.38422
505.9682328590082,489.67496
588.4123523699911,637.9215
603.5172185364776,683.5439
569.1205207988925,567.04144
458.60155589963625,493.1969
341.5081248803927,364.30804
265.05417222915753,282.18643
324.4010131620173,241.14621
447.41002250511525,427.92114
521.0841982995969,591.17883
558.3739516610034,576.94415
640.0732491559037,550.2644
683.3575827696328,697.9677
586.6956123363552,729.90405
432.2748439393791,501.38458
317.1889867207077,304.93915
261.3800896935404,264.31015
252.31572260572995,265.95206
255.87749831450293,265.84824
283.9624103396063,249.69737
357.0834068306595,280.67163
412.8395557440956,427.7529
416.77112211005806,446.57416
396.8288818046066,379.45605
402.7904628375754,348.7892
436.76120906426536,431.19333
454.86573050050475,515.3903
568.7138046089065,481.44394
580.9683330695995,702.8036
513.6836673904623,563.53033
432.1821162420267,441.70734
376.8200305634249,368.46216
365.8144644852463,355.4121
365.95450805202285,399.53162
405.3670968811213,381.1601
497.54607997700276,456.70435
645.8263749627988,588.9245
810.7910711772082,805.67285
924.5268315325463,984.26306
983.6733104612613,993.8796
992.8800011099574,1007.406
994.4934115832432,999.7986
983.4024944287153,1031.545
966.0892181028387,998.4042
975.3034135774778,979.9852
982.0199677515976,1013.9551
976.35214084757,1002.7765
972.347506438386,978.14557
974.3868839267137,974.3039
920.7664079998281,994.3065
767.2549558712694,874.9718
737.6806274226648,624.8142
718.5210403871316,780.5493
757.1884878471419,745.5363
811.225596195981,827.43036
897.4907731523695,872.62384
956.3020193828775,995.4404
978.5108640802388,1009.03955
964.6117885948707,997.6361
894.8625535886142,950.2238
829.3147285355589,831.594
792.0917442971262,803.806
779.8725355657585,811.1769
804.9239410114562,798.10004
818.2310668046811,839.87946
834.4797264372451,828.5548
844.3752592150256,863.9169
892.1576150094745,868.8734
959.337113677342,965.81506
1018.5980857516682,1051.6062
996.6189016436591,1092.2579
970.6598463482422,962.39105
945.9561973737805,948.28455
943.1471019159385,956.25366
958.6412507390276,985.67017
1069.4697213829518,1000.936
1244.9038740342696,1224.4591
1413.355439799191,1458.0045
1493.572243830021,1575.9628
1487.1494496268529,1512.3179
1384.5137801408177,1428.1577
1192.9527764555003,1273.1309
1025.878159338347,1028.6196
925.336442585915,919.68756
860.253536583084,906.64813
874.5675278935902,843.4412
935.3965821230282,922.3291
1018.4127669901291,1009.76825
1117.4990296566384,1099.9069
1204.9410194985674,1218.2961
1246.0586573429289,1291.7079
1259.4539653194188,1273.1107
1248.4933281044275,1270.1514
1227.4766784706271,1257.3492
1148.6404693536492,1220.391
1122.0802618068712,1072.3026
1216.1656940939613,1141.8142
1344.2204863637562,1385.164
1452.5471911409825,1508.6813
1503.618838601737,1537.828
1520.6204902282086,1504.4733
1465.9720773524564,1519.1891
1409.4641565853037,1418.6455
1391.8163031939796,1381.8589
1410.8912281877897,1419.1532
1410.2596683774425,1473.3276
1448.509051478377,1429.1783
1497.8426655215699,1502.5381
1506.6765167857827,1544.38
1575.0034975552398,1507.5146
1600.1167990557237,1667.6746
1535.5717038531413,1642.6875
1517.7516337149832,1447.2867
1596.1698518954195,1516.9929
1716.0464594005691,1746.5167
1806.4258910659821,1896.4807
1968.5660958699157,1882.3383
2170.3061698724327,2117.576
2331.7147423164583,2382.3384
2406.062046496521,2468.9048
2515.2423793227044,2431.9243
2539.829269802249,2600.8533
2433.0034608715546,2565.0012
2283.834146614002,2315.0269
2134.183997609672,2149.3228
2007.2640661496062,1995.6771
1916.8706649958197,1927.778
1855.4431234443182,1893.6978
1851.4544373413169,1834.7185
1834.5697220810193,1861.5002
1851.918610089658,1803.4872
1886.1082274474265,1876.0511
1895.4688788699852,1922.3716
2011.7330180762506,1909.9536
2127.343226787857,2181.8105
2141.7126426451823,2261.4187
1948.7027865297666,2102.3894
1707.5319759081751,1670.0632
1494.803307271716,1461.6005
1330.47822391991,1372.859
1339.4762604653138,1298.7549
1485.1345814094866,1470.538
1634.2691561252595,1683.8944
1678.9273867209276,1737.7324
1648.0878069294547,1619.6566
1505.7922531727543,1559.4946
1285.2144798033498,1363.5162
1084.6043460300448,1117.5322
921.1078594390716,984.68665
880.1491901187212,833.73517
837.9685601681,903.82495
799.9160546528485,820.00793
793.836573999703,750.1876
792.161292097196,785.2074
847.0711791426191,812.162
954.8433609828879,930.4079
1059.6336455581456,1085.4025
1130.967099851776,1175.9865
1158.7996823926633,1190.6688
1202.8109386435456,1179.1448
1166.1574277311015,1264.0564
1083.0268811751982,1125.2317
1033.4118941999423,1005.3926
1022.8563920017532,1039.2112
1180.7963045938047,1067.2485
1346.6839136180995,1404.5203
1388.825499734058,1525.807
1395.6066667922623,1376.94
