actual,predicted
0.0,-39.458115
0.0,-37.900078
0.0,-38.15767
0.0,-38.270218
0.0,-38.142326
0.0,-36.79005
0.0,-39.375732
0.0,-39.935772
0.0,-50.780777
0.0,-46.20388
0.0,-47.47429
0.0,-43.90789
0.0,-42.36765
1.1143000636162104,-43.180122
1.3813053934201756,-40.089836
-0.6432462908450225,-40.774803
-2.8196564497641954,-37.805706
-3.191605162957049,-43.414375
-2.24189449669309,-43.67712
-0.4020415096367896,-39.353172
3.2519932599966475,-38.08676
13.56628070298505,-30.507376
14.101213739571916,-15.601684
7.533352526308307,-26.985714
-2.459547686619492,-35.62098
-16.257184272361176,-47.939186
-15.662381478597652,-59.539036
-5.642681049062415,-44.01425
15.121949284928586,-31.225477
41.795233515092725,-5.9688134
70.27023513277517,21.937475
97.16935712894896,50.91589
119.84434199421477,72.4218
136.37627171880115,92.66567
145.57556779256447,109.63813
146.9819912049888,112.076195
140.86464244518592,109.57638
128.22196150189566,98.15483
107.3331233187758,76.68734
78.88837381338098,51.701675
47.47089071404474,14.519504
17.248047321604915,-15.138076
-5.305288267501418,-40.154816
-25.745930791372547,-56.571354
-31.975409130188122,-74.69161
-17.94255276392686,-64.21558
-7.039239945899213,-39.40074
4.339659333238214,-33.908752
7.778018619269234,-22.01006
2.1662998257576245,-29.444405
0.5505154491351479,-39.36194
1.1471305385282609,-34.363464
8.172102094023419,-36.076336
19.308066362222373,-22.54638
27.622657996187375,-11.77499
35.61554259331306,-2.3008246
40.955681444945434,0.30754584
46.732399147291346,4.014727
55.70670476182525,14.403214
61.173244901683546,22.944494
63.84385624376454,27.245752
65.56883638099147,27.681253
66.30268579058745,30.133757
63.62647524271386,26.70028
59.8608277632868,22.799713
56.973024965595265,18.588057
53.06115308308712,18.47615
41.91495695124909,12.415996
34.56393487731021,-2.6431153
33.28852883349719,-6.737839
22.517360399149236,-4.384092
19.120644574519208,-21.278809
8.1770019952362,-17.64202
-2.4448382018340036,-37.211502
-11.287561666802404,-48.094925
-2.118327301734039,-49.5894
11.366939982434511,-30.3225
31.201332892993946,-16.542305
46.914729661352965,10.605916
78.77409192436976,16.029707
105.70000724544262,64.88019
136.7980465631244,82.12351
165.46801952554281,123.41136
198.38482374656456,144.05722
225.11233920134225,187.10927
226.19077597525586,202.89873
223.21010769560746,181.18616
207.81690739844086,176.61403
203.84053367966595,152.47397
179.17022563026626,160.7102
173.3326142717658,116.15919
187.8084691698425,129.7915
219.9306603094095,163.10869
251.24194924619172,204.40944
262.9729273046207,233.93282
292.4797779250856,225.17662
328.7884810597549,279.79846
384.6733356612476,320.62375
426.63995509948967,395.2565
493.00588965291354,436.01764
563.0160625270223,519.0281
651.2305635590936,585.2013
767.3691703327634,694.19293
845.4311572293913,846.3356
916.0572863805243,882.0616
991.4413637482749,942.771
1058.3776309077305,1020.3681
1133.2230008855918,1084.0819
1189.3971257948267,1168.0559
1215.346990374902,1210.6908
1276.9293146266718,1211.4094
1340.678124977241,1305.6766
1370.7865708565996,1388.4602
1371.4077320088209,1382.3917
1335.2192129856503,1338.1735
1279.0166995469049,1273.506
1274.9031175196455,1194.4552
1266.595644146244,1241.7053
1273.5069299037546,1246.0239
1286.63369774082,1264.7799
1296.3176635737073,1281.3934
1291.640547145069,1287.7448
1212.8560898382325,1256.3176
1083.568379264781,1102.544
947.3811866968762,918.30365
864.9260210467742,775.41693
817.1081526780079,756.93494
751.4584394127938,742.01404
703.8238429725571,653.44824
705.1447042976206,618.9474
698.2682661570389,664.61865
714.7655750408029,651.7433
708.2497487351914,689.79565
699.8830613128715,670.2221
770.0942433082274,664.29297
866.6350683106942,822.24567
934.4654377215793,945.115
1036.1918758660902,981.6494
1096.9044126972287,1113.4865
1141.2404169722463,1134.4259
1189.9381063863214,1151.5513
1211.4463878405809,1199.334
1262.1628801098454,1205.0725
1280.9376756371803,1280.6738
1308.2436105819568,1283.5482
1355.5538069541415,1318.0891
1348.7888431389579,1383.959
1266.7838773788485,1333.7439
1144.306560089271,1165.1364
1075.2882307159905,982.39526
1001.8351075398188,963.0899
978.2209076452631,908.4617
966.2658589186466,931.71765
1025.7923220688076,937.722
1111.9238552865622,1070.4036
1195.1473521980017,1193.2047
1235.859673477652,1270.9915
1278.8935789208972,1252.5964
1282.75735719163,1291.7527
1286.5053557260203,1268.4681
1253.6459309867935,1269.7881
1219.8071047405501,1196.3586
1201.7072182505342,1155.5043
1195.8184524693702,1153.9187
1183.7155087969106,1170.0022
1168.9342619138347,1149.6945
1182.5944757377056,1127.7753
1147.7432874253805,1178.4613
1164.3746019855025,1101.0513
1209.5491459120262,1150.9445
1217.3316607829584,1243.437
1155.8525470984935,1215.2562
1061.2332418971207,1066.5205
982.4752494207125,931.42126
875.5797292180891,867.12427
794.0274973842454,739.0658
749.6076847628115,676.767
713.7060483513267,678.7533
702.6268155435522,649.20886
654.9202689445794,663.93555
619.2501940437925,571.6947
598.4964685783491,544.5569
562.4771648808634,547.5457
550.3186192576686,495.13458
564.2610239758076,501.5708
558.8792661803525,544.91254
536.9579295886833,518.0151
519.2029131706411,474.29547
537.3609561156517,459.94
567.7209198793894,522.305
568.5589733414947,558.277
539.2540713248549,532.7683
553.7139361825526,474.22656
559.2860972818501,528.6738
545.8001306049207,520.61566
506.76953543834566,493.74673
494.33077119282154,426.00238
494.27528626124285,443.8927
498.89529390582396,458.55286
485.7856720224949,460.24976
492.8516393159119,424.96893
485.28335499574314,456.055
473.5248791272579,443.2735
450.1827797276592,420.8116
445.31484564716317,389.73273
432.919437472167,403.5159
433.3477503515535,379.2286
442.80475999353035,393.37814
493.9509312953753,409.14255
533.0937771405733,497.04077
511.8265858190281,526.6501
468.87203424554184,453.02472
478.2235468844218,388.0802
505.60112925716135,444.7213
491.3607145160849,491.66656
461.0498748101568,436.0338
430.0204141437999,394.23413
388.03008981201214,363.51242
341.2311789825146,304.89383
294.2921848022562,250.00475
274.0206808258457,212.93924
300.70736368891227,218.01378
338.5737159173543,295.26187
372.80806738132264,333.56143
413.4887605094168,361.9183
466.7737548576752,411.32404
505.0682537397499,477.7082
483.34025473247965,501.06335
497.9858689714436,417.6733
459.80649132883076,468.57153
413.4682851964077,375.03275
398.2635588208935,326.1739
416.7266977338051,346.39868
452.4433597030847,391.53946
474.07510674227257,445.68726
509.7231097550358,451.81885
567.3155461490844,506.21945
643.5529866862441,583.0678
729.6837538992511,682.06244
809.5244937729105,787.2377
888.4988242609237,850.3145
951.0081376506527,930.7718
1005.5842755035221,975.4763
1037.8895197722748,1015.54767
1043.257169438972,1023.34235
1038.2216836013033,1005.88324
1005.0638276368708,989.1529
945.464779817221,930.3724
888.7871442322901,852.79333
868.6290256168286,794.16754
861.7515904995083,817.4518
815.7175803924454,830.152
838.5873513886536,747.38495
830.8983175380436,831.3661
836.3949516796727,799.5745
836.3786606037779,810.36835
852.5756800045166,805.8868
864.0251368803165,842.8112
877.3350753763281,849.91785
888.28477712823,867.8625
873.605462825084,869.5916
863.5660279041539,824.7011
857.8362604586243,819.233
843.4524994436304,823.4596
840.6651425968378,797.11096
837.8335388301558,804.7343
850.0778730848341,805.71
857.3443736176408,834.75287
876.6386126347154,837.4511
893.3138527834055,868.05896
907.5211660930801,884.106
901.3317208568366,895.7614
942.8329209936394,867.39813
1014.8659316388032,956.11053
1094.6739172105754,1070.7871
1146.807617334344,1162.4695
1206.4904882922435,1178.7795
1259.4532466826347,1238.0964
1289.6336850901723,1292.5256
1284.329059607531,1301.516
1274.6233283900249,1252.5758
1250.5855086215552,1235.1407
1184.52280118808,1202.1313
1123.29294812621,1093.129
1081.2252839109208,1021.47595
1028.388174487735,1007.37164
998.8082717640489,950.08936
990.116226131241,937.7958
1000.9510517419149,955.75165
1034.3805255528052,988.4701
1083.0868994516832,1046.76
1126.5596411575268,1112.6711
1168.0464567390586,1150.2096
1208.8676401761152,1187.5312
1264.4610272279124,1230.6597
1279.0365769691794,1297.8936
1284.175419426971,1272.5586
1313.5644995517048,1260.5664
1338.3246398696056,1316.3837
1360.9349158018094,1349.7
1378.1985449378183,1368.4451
1412.2097885534777,1375.4467
1427.8801807033906,1425.5494
1447.5044213050846,1430.2286
1470.238694325395,1446.534
1489.3066335620642,1468.2506
1477.369610156482,1487.9928
1476.236145787143,1449.0723
1463.5685151758466,1453.5763
1422.2364853587928,1430.6698
1457.9144523128039,1361.8391
1520.259073059609,1472.7175
1551.8788671152208,1588.6431
1597.9247829078827,1584.6155
1678.3093112476936,1625.9087
1784.4455905227173,1752.6024
1887.6857693928357,1892.049
2039.372980289112,1987.4102
2192.0419256614437,2185.9905
2290.150872273333,2345.7764
2314.4179987183256,2380.7334
2370.8824036439423,2322.854
2402.515396055278,2398.7625
2374.1124401299858,2424.684
2309.3135446863903,2341.9023
2203.5799494700937,2237.106
2072.1411324461938,2081.0134
1955.247822253298,1923.0665
1885.4658391167711,1836.8467
1894.5505757267026,1831.4863
1909.7967296796514,1926.8336
1933.3919116611173,1951.2754
1947.7078417075572,1966.494
1918.9514091597412,1953.8356
1923.0232260517582,1871.3682
1910.8201976445505,1911.8646
1881.0244519253283,1900.9923
1795.355735361012,1851.8474
1735.2695376139068,1698.4865
1701.475627910561,1648.476
1652.143284971247,1651.7191
1623.7514289434985,1594.8999
1586.6935774302626,1580.9082
1512.4780216522927,1538.6307
1417.7799479341645,1421.7617
1373.0159750858145,1296.7289
1340.5472590489721,1307.1533
1286.8052141776366,1298.6475
1205.863692260749,1218.4813
