actual,predicted
0.0,-25.326084
0.0,-28.49951
0.0,-30.098259
0.0,-26.930328
0.0,-28.268091
0.0,-24.349777
0.0,-31.206957
0.0,-33.94096
0.0,-41.196877
0.0,-20.376257
0.0,-15.641236
0.0,-21.196758
0.0,-27.126427
0.0,-29.060728
-0.15037295461207842,-24.622536
0.5996355572677851,-26.511442
-0.24935195634448898,-1.7288159
-1.4481680725502417,-16.818876
0.5004630797323393,-28.46432
2.741765014836443,-20.899668
0.5102257621769295,-14.06355
-3.825844549888842,-8.152851
-4.429594510948908,-12.590912
5.941485323572693,-16.547295
7.63481432538468,-3.035182
17.97262771380623,-8.639631
32.244039522186654,13.679005
27.93741128978174,24.308895
15.371506246405463,0.5050624
-14.343698484446115,-22.36197
-25.903728283825124,-39.804432
7.475201995045512,-15.991571
88.25730370816164,26.833717
185.62837324057384,112.96231
253.94425373234498,217.99763
263.29314555171584,253.68356
209.21636629952292,215.68643
118.15571239603256,131.8918
35.918535148458254,34.297245
-4.6811183273699415,2.2772777
-6.888987224472547,-18.030136
1.2329597992580563,-18.688683
1.684234145466389,-21.483124
4.590608107821445,-30.833727
0.29365109125496736,-31.830967
-6.172741555585547,-18.500172
1.4303258702332504,-13.037269
3.340614665313686,7.107405
2.7582056401887693,-1.1853906
-3.9132498170858043,-11.740453
-7.329671641925649,-17.282894
-0.5906187576587519,-11.7545805
11.186712852374173,-10.667207
25.596142057570095,-2.7429307
30.193782398162032,5.41028
27.66860093248042,23.758667
23.560995355490135,11.058031
36.90125161087719,1.4906585
60.92935914288745,33.29111
84.78148196521632,54.905807
93.33833300729823,79.94667
73.14165239709298,63.86683
44.46204242156013,35.82666
32.0987521032947,8.369685
48.19299162872747,23.71275
60.35371396766924,43.049873
66.8803944432861,43.670742
62.786082374906925,43.99204
39.51954711990433,34.84015
22.034886407902746,4.154934
14.374495729223513,-1.3421127
17.819139148473038,10.404063
8.086730810462944,10.217253
11.964460195700418,-15.885476
4.7444914393304,-21.136189
4.23814522041011,-15.865592
3.526044230464917,-10.312162
16.12893409383702,-10.554048
18.741145454011573,12.616487
43.03711546067404,2.4464276
94.28220063789846,54.24425
165.39923271766742,111.91222
200.05325552395774,201.66426
215.64183696067994,164.63376
214.41180677636248,188.32509
220.29554904148895,178.10912
221.10168222010898,208.53766
213.47898315118195,192.32477
230.72446191033646,181.65524
225.6047334357436,219.2238
209.13967363753497,192.61925
148.58269364538748,150.88422
130.9703697106473,75.63263
167.5937494793694,124.52534
227.20741556832084,201.45625
300.8730627622551,235.89888
383.4911228658261,306.445
498.08114681804886,416.19827
556.4295297501768,549.8823
547.3914002327331,563.15515
476.1840292606701,422.5864
515.8196452121738,407.1761
626.7822806994753,621.9164
783.9013931000862,763.9393
939.0840793707139,896.7506
1028.404859987715,999.1774
1167.297086234772,1005.78815
1261.3841111044972,1252.6626
1282.3340274606137,1337.8954
1251.7960827558545,1287.695
1235.8481112317113,1197.1884
1186.1729847402123,1165.4912
1206.9410923259277,1133.1862
1241.8658393844607,1268.705
1297.3693347373273,1296.6677
1436.0891062268254,1309.7249
1486.953957583018,1484.6013
1467.0937425174673,1478.3802
1406.1749470495693,1435.9448
1224.582282707193,1369.1368
1010.3404746419889,1027.4858
891.6886038817505,801.8085
929.6839359051762,820.39154
1133.350587569707,1078.685
1378.9894807704013,1407.5538
1373.3410647252529,1443.7902
1166.8820242536465,1173.2615
794.346641758773,896.7349
376.6462688015215,516.50714
182.9327043643702,164.77283
248.5925107581835,138.78836
540.3675329913675,369.8008
859.6312915167925,808.224
1098.8208142956219,1014.9395
1123.1420998961612,1106.1523
1099.1481788346066,993.11584
1016.0824201324141,997.8423
887.5913063286401,955.83606
852.6195237465962,878.7973
923.0489246981755,868.5791
1054.5893830118398,989.1455
1135.071450679538,1092.9363
1205.3600146338547,1144.8588
1375.4841548259612,1257.7355
1575.573040299032,1543.3558
1588.6235636414965,1687.5734
1466.9739961403754,1499.6744
1293.2409284946339,1319.181
1061.5547252586566,1185.4609
908.7049166621662,906.6617
830.0064411027288,781.65826
944.6290612617277,809.9589
981.8938471195065,1092.3369
1035.1482699114538,1008.629
1020.0531834482515,969.14526
1044.2821417527844,950.8327
1222.3991909606398,1148.1603
